model,accession,threshold,l1_idx,l1,true_label_count,seen_label_count,has_unseen_label,min_train_count_of_true_labels,sample_f1,predicted_label_count
B3_contact_only,Q32AB6,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q32JT8,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q38W66,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q39BX5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q39F45,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q39W86,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q39Z75,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3A1V5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3A397,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q3A9W2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3AB79,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q3ALP7,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q3ALS4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3AQ27,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q3ASI5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3AV98,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q3AWR0,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q3B422,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3B5T8,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q3BVK6,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q3IIX6,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q3IP73,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q3IRL6,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q3IYY2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3J2X5,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q3J6V9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3JCX3,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q3JR30,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q3JXA9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3K010,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q3K4M4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3KHB0,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q3KL16,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q3MFI4,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q3MFQ8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3SFH1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3SKN7,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q3SN22,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3SRH4,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q3YR64,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q3YS21,0.12,1,2,1,1,False,9,0.0,2
B3_contact_only,Q3YV17,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3Z5I7,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q3Z730,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3Z9H8,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q3ZYG3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q3ZZC3,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q46171,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q46D93,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q46EC7,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q46GQ4,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q46GS3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q470D9,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q476X1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q47F90,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q47IE5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q47N81,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q47S51,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q48295,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q485G8,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q489P5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q48F61,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q48Q08,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q48UX7,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q493D0,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q49X43,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q4A0M9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q4A587,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q4A7I8,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q4A9E9,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q4FNF2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q4FRH5,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q4FU68,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q4J986,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q4JV20,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q4JW02,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q4K3S0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q4KHH4,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q4L5W0,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q4L9V7,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q4QLM2,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q4UKF4,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q4USQ8,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q4ZWS6,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q4ZZY1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q576T8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q57900,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q57CX9,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q57H94,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q57T37,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q58656,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q59281,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q5E2E6,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5E3E1,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5F5F5,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q5F8D8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5FG65,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5FGU6,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q5FJM5,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5FPX8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5FPZ5,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5GRI0,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5H1E3,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5HAF8,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5HB82,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q5HCR5,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q5HGH3,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5HGR2,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q5HJJ1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5HKJ3,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q5HP23,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q5HPT3,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q5HTI9,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5HWN6,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5JFZ7,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q5JHG5,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q5L0K0,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q5L1V3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5L765,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q5LHK5,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q5LIQ2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5LSV4,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q5LW17,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5M141,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q5M5N0,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q5MZ48,0.12,1,2,1,1,False,9,0.0,2
B3_contact_only,Q5N3B6,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q5NHX8,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q5NME2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5NZH3,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q5P286,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5PBQ6,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q5PD61,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5PK74,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5QXS2,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5SGY0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5UXX3,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q5WEW9,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q5WFT0,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5WVY9,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5X4J9,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q5XDH4,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q5YS63,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q5YYF7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q5ZUT0,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q600A4,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q60352,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q60382,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q603M3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q60BA8,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q62F04,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q62JC6,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q635F2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q63T14,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q63YI7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q64YI2,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q64ZT7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q65JJ7,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q65LE8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q65R73,0.12,1,2,1,0,True,0,0.0,8
B3_contact_only,Q65W17,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q667J1,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q66G71,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q67KD3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q67PB5,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q68XL3,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q6A7J9,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q6A814,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6AEV5,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q6AGD1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6AP39,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q6AR56,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6B8Z0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6D8E1,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q6DAR0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6F0Q9,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q6FCH3,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q6FDQ8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6FZN2,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q6G1F7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6G552,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6G5C7,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q6G642,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q6G9V5,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q6GA44,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q6GCU4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6GDH0,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q6GHH7,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q6GHR6,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q6GKC4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6HE30,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6KIN6,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q6KZ23,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q6LN26,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q6LVG9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6M086,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q6M154,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6M9Z8,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q6MGY5,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q6N5Q3,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q6NC44,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6NGK6,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q6NHG8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q6V1L5,0.12,1,2,1,1,False,9,0.0,2
B3_contact_only,Q6YR50,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q71Z78,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q720A9,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q72C18,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q72DQ8,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q72HA9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q72KD9,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q72NQ8,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q72U12,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q731G5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q73HM2,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q73VR6,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q740I7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q74BW2,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q74GU4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q74IR8,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q75FU1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7A138,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q7A627,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q7M7Q9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7MAH8,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q7MH71,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7MIG2,0.12,1,2,1,0,True,0,0.0,7
B3_contact_only,Q7MTP5,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q7MYD7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7N8P5,0.12,1,2,1,0,True,0,0.0,7
B3_contact_only,Q7NC20,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q7NEE9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7NI44,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q7NR63,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7NVZ2,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q7TUD1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7TUU2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7U5C7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7U5F5,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q7UQZ8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7UTH1,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q7V2F8,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q7V6C2,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q7VD61,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q7VD84,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7VHX9,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q7VJR4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7VL82,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q7VMS6,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7VRE4,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q7VSM2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7VYC8,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q7W3I6,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7WA58,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q7WEW1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q7WJ92,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q7X2S2,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q818W1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q819Y0,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q81M97,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q81WL0,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q820N1,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q824U5,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q828A4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q82JX9,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q82TZ7,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q831V1,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q83BV3,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q83G72,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q83HZ6,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q85FW5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q87EH1,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q87L56,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q87ME0,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q886P1,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q88BD5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q88MH8,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q88VJ6,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q895L0,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q89BP7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q89KP5,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q8A2B0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8A5J7,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q8CSG0,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q8CSU1,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q8CTX1,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8CU42,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8CUN0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8D2G4,0.12,1,2,1,0,True,0,0.0,7
B3_contact_only,Q8DBF9,0.12,1,2,1,0,True,0,0.0,7
B3_contact_only,Q8DM63,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8DQ50,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8DSY1,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8DV44,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8DYG8,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8E431,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8EGH3,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q8EQV1,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8EUG9,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8F142,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8FK51,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8FP74,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q8FTN3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8G0D7,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q8G484,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8G997,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8PXJ8,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q8R6G5,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q8R7C0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8RA23,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q8RT65,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q8THJ9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8TTQ4,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8TUX2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8TXB4,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8U122,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q8UFM1,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q8UIB7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8VS53,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q8VW54,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8XCV5,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8XJQ8,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q8XZI9,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q8Y3E7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8Y6U3,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q8YDA5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8YHH4,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q8YXG8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8YXK5,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q8ZA87,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q8ZH64,0.12,1,2,1,0,True,0,0.0,7
B3_contact_only,Q8ZTP3,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q92BB9,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q92J71,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q92Q53,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q92SG0,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q92ZT0,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q971S6,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q97B72,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q97C45,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q97GH8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q97I64,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q97R83,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q97ZE2,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q98D76,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q98MB7,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q98QZ0,0.12,1,2,1,0,True,0,0.0,6
B3_contact_only,Q99UU0,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q9A705,0.12,1,2,1,0,True,0,0.0,4
B3_contact_only,Q9ABE5,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9CC13,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9CE38,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q9CHD2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9CJL5,0.12,1,2,1,0,True,0,0.0,2
B3_contact_only,Q9HII9,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q9HKV7,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q9HLX1,0.12,1,2,1,0,True,0,0.0,0
B3_contact_only,Q9HNN8,0.12,1,2,1,0,True,0,0.0,1
B3_contact_only,Q9HTN2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9JUK2,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9JZF7,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9K4Z0,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q9K4Z5,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q9K8V4,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9KA65,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q9KNT7,0.12,1,2,1,1,False,9,0.0,1
B3_contact_only,Q9KPV4,0.12,1,2,1,0,True,0,0.0,3
B3_contact_only,Q9L1A3,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9LCS6,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9PEH0,0.12,1,2,1,0,True,0,0.0,5
B3_contact_only,Q9PIR8,0.12,1,2,1,1,False,9,0.0,0
B3_contact_only,Q9PN24,0.12,1,2,1,0,True,0,0.0,2
