cutoff,accession,seq_len,true_ecs,true_all_l4_in_train,true_any_l4_absent_train,true_l4_train_freq_min,true_l4_train_freq_median,true_l4_train_freq_max,in_recency_intersection_99,top_hit,top_identity,top_qcov,top_tcov,top_bits,top_hit_ecs,top_hit_same_l1,top_hit_same_l2,top_hit_same_l3,top_hit_same_l4
SP-2026-ExpA,A0A5Q0QRJ3,346,4.2.3.125;4.2.3.126;4.2.3.198,False,True,0,2.0,3,False,A0A348B779,0.691,0.9826589595375722,1.0059171597633136,499.0,4.2.3.125,True,True,True,True
SP-2026-ExpA,P9WEW2,369,4.2.3.135;4.2.3.198,True,False,2,2.5,3,False,W4JX79,0.7090000000000001,0.9322493224932249,0.9971014492753624,522.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,A0A4S8MAF3,353,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.5720000000000001,0.9405099150141643,0.9623188405797102,406.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,P9WEV7,744,2.5.1.29,True,False,27,27.0,27,False,A0A348DU52,0.302,0.9704301075268817,0.9376623376623376,329.0,2.5.1.29,True,True,True,True
SP-2026-ExpA,P9WEU5,371,4.2.1.66,True,False,12,12.0,12,True,Q7Z8M6,0.86,0.9299191374663073,0.9504132231404959,638.0,4.2.1.66,True,True,True,True
SP-2026-ExpA,P9WEW0,351,4.2.3.135;4.2.3.198,True,False,2,2.5,3,False,W4JX79,0.648,0.98005698005698,0.9971014492753624,486.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,P9WEV6,728,2.5.1.29,True,False,27,27.0,27,False,A0A8K1AY78,0.377,1.0467032967032968,0.9973821989528796,507.0,2.5.1.29,True,True,True,True
SP-2026-ExpA,P9WEW1,350,4.2.3.135;4.2.3.198,True,False,2,2.5,3,False,W4JX79,0.649,0.9857142857142858,1.0,475.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,P9WEX3,332,2.5.1.1;2.5.1.10;2.5.1.29,True,False,15,27.0,92,False,H1VQB1,0.6890000000000001,0.8855421686746988,0.9130434782608695,433.0,2.5.1.1,True,True,True,True
SP-2026-ExpA,P9WEX9,331,2.5.1.1;2.5.1.10;2.5.1.29,True,False,15,27.0,92,False,E9F5E9,0.97,1.0181268882175227,1.0,654.0,2.5.1.1,True,True,True,True
SP-2026-ExpA,P9WEW8,324,2.5.1.1;2.5.1.10;2.5.1.29,True,False,15,27.0,92,False,H1VQB1,0.758,0.9074074074074074,0.9130434782608695,459.0,2.5.1.1,True,True,True,True
SP-2026-ExpA,P0DUB9,319,3.1.1.3,True,False,159,159.0,159,True,P0DUB8,1.0,1.0,0.8910614525139665,632.0,3.1.1.3,True,True,True,True
SP-2026-ExpA,A0A348B788,351,4.2.3.7,True,False,3,3.0,3,True,W4JX79,0.537,0.9373219373219374,0.9536231884057971,390.0,4.2.3.135,True,True,True,False
SP-2026-ExpA,A0A348B790,348,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.525,0.9655172413793104,0.9739130434782609,370.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,A0A348B780,338,4.2.3.125;4.2.3.126;4.2.3.127;4.2.3.133,False,True,0,3.0,3,False,A0A348B779,0.9940000000000001,1.0,1.0,709.0,4.2.3.125,True,True,True,True
SP-2026-ExpA,A0A348B782,340,4.2.3.100,True,False,2,2.0,2,True,A8NE23,0.47100000000000003,0.9970588235294118,0.7976470588235294,307.0,4.2.3.125,True,True,True,False
SP-2026-ExpA,A0A348B784,342,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.522,0.9824561403508771,0.9739130434782609,370.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,A0A2U1KZS6,709,1.6.2.4,True,False,27,27.0,27,True,Q05001,0.7290000000000001,1.007052186177715,1.0,1079.0,1.6.2.4,True,True,True,True
SP-2026-ExpA,A0A2U1LIM9,704,1.6.2.4,True,False,27,27.0,27,True,Q05001,0.743,1.0113636363636365,0.9971988795518207,1114.0,1.6.2.4,True,True,True,True
SP-2026-ExpA,P0DUE2,365,2.7.7.65,True,False,42,42.0,42,True,,,,,,,False,False,False,False
SP-2026-ExpA,P0DUE3,346,2.7.7.65,True,False,42,42.0,42,True,,,,,,,False,False,False,False
SP-2026-ExpA,A0A5B8NIM2,262,5.4.99.5,True,False,21,21.0,21,True,A0A0S0FTT9,0.652,1.0,0.9849624060150376,359.0,5.4.99.5,True,True,True,True
SP-2026-ExpA,P0DUD9,311,3.2.2.5,True,False,17,17.0,17,True,A0A1G6LGU2,0.336,0.9646302250803859,0.9615384615384616,165.0,3.2.2.5,True,True,True,True
SP-2026-ExpA,A0A6C0WW38,369,2.1.1.160,True,False,8,8.0,8,True,Q9FZN8,0.9670000000000001,1.0,1.0,719.0,2.1.1.160,True,True,True,True
SP-2026-ExpA,A0A6C0WX00,370,2.1.1.159,True,False,10,10.0,10,True,Q2HXL9,0.972,0.9864864864864865,1.0,723.0,2.1.1.159,True,True,True,True
SP-2026-ExpA,A0A2T5Y4G4,323,3.2.2.5,True,False,17,17.0,17,True,A0A5D0EMF2,0.298,0.9535603715170279,0.9716088328075709,135.0,3.2.2.5,True,True,True,True
SP-2026-ExpA,P0DUE0,316,3.2.2.5,True,False,17,17.0,17,True,A0A381HAP5,0.27699999999999997,0.9810126582278481,0.9872611464968153,140.0,3.2.2.5,True,True,True,True
SP-2026-ExpA,P0DUE1,415,3.2.2.6,True,False,54,54.0,54,True,,,,,,,False,False,False,False
SP-2026-ExpA,P0DUF3,1179,2.1.1.72,True,False,84,84.0,84,True,,,,,,,False,False,False,False
SP-2026-ExpA,P0DQP1,1202,2.1.1.72,True,False,84,84.0,84,True,P25239,0.212,0.35690515806988354,0.42985971943887774,53.0,2.1.1.72,True,True,True,True
SP-2026-ExpA,P9WEY7,334,4.2.3.125;4.2.3.126;4.2.3.15;4.2.3.57,False,True,0,4.0,11,False,B5H7H3,0.249,0.9610778443113772,0.8629032258064516,81.0,4.2.3.182,True,True,True,False
SP-2026-ExpA,P9WEY4,337,4.2.3.125;4.2.3.57,True,False,3,4.0,5,False,F4Q7D4,0.23399999999999999,0.9317507418397626,0.9289940828402367,75.0,4.2.3.160,True,True,True,False
SP-2026-ExpA,P0DUG4,48,3.1.1.4,True,False,425,425.0,425,True,Q9I900,0.4,1.3541666666666667,0.4452054794520548,55.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A5P8DI07,597,4.2.3.131,True,False,4,4.0,4,True,A0A1W6QDI7,0.983,0.9899497487437185,0.9440894568690096,1178.0,4.2.3.131,True,True,True,True
SP-2026-ExpA,A0A3G1QTS7,794,4.2.3.19,True,False,13,13.0,13,True,A0A1Z3GC64,0.986,1.0,1.0,1606.0,4.2.3.19,True,True,True,True
SP-2026-ExpA,A0A3G1QTU5,766,5.5.1.13,True,False,13,13.0,13,True,G3E4M4,0.735,1.0130548302872062,0.9773299748110831,1144.0,5.5.1.13,True,True,True,True
SP-2026-ExpA,A0A5P8DHZ6,800,5.5.1.12,True,False,9,9.0,9,True,G8GJ96,0.698,0.99625,1.0165816326530612,1163.0,4.2.1.133,False,False,False,False
SP-2026-ExpA,A0A5P8DI15,711,5.5.1.13,True,False,13,13.0,13,True,G3E4M6,0.9840000000000001,1.0,1.0014084507042254,1474.0,5.5.1.13,True,True,True,True
SP-2026-ExpA,A0A345BJQ0,415,2.5.1.21,True,False,26,26.0,26,True,Q7S4Z6,0.6,0.9108433734939759,0.7858627858627859,479.0,2.5.1.21,True,True,True,True
SP-2026-ExpA,A0A455LN84,201,1.5.1.39,True,False,2,2.0,2,True,Q9USJ6,0.386,0.8756218905472637,0.88,117.0,1.5.1.39,True,True,True,True
SP-2026-ExpA,P0DUF9,1205,2.1.1.72,True,False,84,84.0,84,True,,,,,,,False,False,False,False
SP-2026-ExpA,A0A455LLX4,198,1.5.1.39,True,False,2,2.0,2,True,Q9USJ6,0.358,0.9848484848484849,0.975,117.0,1.5.1.39,True,True,True,True
SP-2026-ExpA,A0A6G9KIF9,410,1.13.11.52,True,False,6,6.0,6,True,P0DUR8,0.46799999999999997,0.973170731707317,0.9068181818181819,350.0,1.13.11.52,True,True,True,True
SP-2026-ExpA,C0HLV0,27,3.2.1.4,True,False,178,178.0,178,True,Q66NB7,0.703,1.0,0.06994818652849741,45.0,3.2.1.4,True,True,True,True
SP-2026-ExpA,P0DUM0,700,4.3.1.24,True,False,59,59.0,59,True,P9WEN6,0.49200000000000005,0.9771428571428571,0.972972972972973,646.0,5.4.3.10,False,False,False,False
SP-2026-ExpA,A0A345BJN2,218,3.1.1.1,True,False,159,159.0,159,True,R4X247,0.358,0.40825688073394495,0.23796791443850268,46.0,4.2.99.22,False,False,False,False
SP-2026-ExpA,A0A345BJN1,723,4.3.1.24,True,False,59,59.0,59,True,A0AAN4PAE6,0.433,0.9391424619640387,0.9404432132963989,512.0,4.3.1.24,True,True,True,True
SP-2026-ExpA,A0A2U7XUE3,209,5.5.1.6,True,False,50,50.0,50,True,Q8VZW3,0.701,0.9952153110047847,0.9952153110047847,287.0,5.5.1.6,True,True,True,True
SP-2026-ExpA,A0A2U7XUH7,214,5.5.1.6,True,False,50,50.0,50,True,,,,,,,False,False,False,False
SP-2026-ExpA,P0DUN5,98,3.1.1.4,True,False,425,425.0,425,True,P86169,0.8029999999999999,1.2448979591836735,1.0,216.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DQQ0,121,3.1.1.4,True,False,425,425.0,425,True,P86804,0.8009999999999999,0.9917355371900827,0.9917355371900827,220.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DQP9,78,3.1.1.4,True,False,425,425.0,425,True,P86974,0.564,1.5,0.9590163934426229,134.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DUN0,106,3.1.1.4,True,False,425,425.0,425,True,Q2HZ28,0.753,1.150943396226415,0.8840579710144928,207.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DUN1,123,3.1.1.4,True,False,425,425.0,425,True,P0DJN6,0.846,1.0,0.8913043478260869,242.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DQP6,39,3.1.1.4,True,False,425,425.0,425,True,P59265,0.875,1.0256410256410255,0.32786885245901637,80.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DUN2,123,3.1.1.4,True,False,425,425.0,425,True,P86803,0.8540000000000001,1.0,1.0165289256198347,237.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A5S9I252,386,4.2.3.104;4.2.3.137;4.2.3.157;4.2.3.182;4.2.3.57,False,True,0,2.0,11,False,A0A1L7VZE7,0.257,0.8989637305699482,0.8653366583541147,108.0,4.2.3.165,True,True,True,False
